date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:46	50949/50949	---M--	200	added ('OK')	image/jpeg	etag:%22c705-4bcd426b000c0%22	https://observatory.astro.utah.edu/astroinfo/reflection-nebula-ic-2118.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/reflection-nebula-ic-2118.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:47	2938/2938	---M--	200	added ('OK')	image/jpeg	etag:%22b7a-4bcd426b000c0%22	https://observatory.astro.utah.edu/astroinfo/space-154-ngc-2023-reflection-nebula_37983_600x450.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/space-154-ngc-2023-reflection-nebula_37983_600x450.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:47	4532/4532	---M--	200	added ('OK')	image/jpeg	etag:%2211b4-4bcd426bf4300%22	https://observatory.astro.utah.edu/astroinfo/163125main_image_feature_701_ys_4.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/163125main_image_feature_701_ys_4.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:47	5367/5367	---M--	200	added ('OK')	image/jpeg	etag:%2214f7-4bcd426ce8540%22	https://observatory.astro.utah.edu/astroinfo/trifidnebulam20.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/trifidnebulam20.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:47	47016/47016	---M--	200	added ('OK')	image/jpeg	etag:%22b7a8-4bcd426ce8540%22	https://observatory.astro.utah.edu/astroinfo/merope_cfht_big.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/merope_cfht_big.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:48	28767/28767	---M--	200	added ('OK')	image/jpeg	etag:%22705f-4bcd426ddc780%22	https://observatory.astro.utah.edu/astroinfo/pipeneb_beletsky.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/pipeneb_beletsky.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:48	2715/2715	---M--	200	added ('OK')	image/jpeg	etag:%22a9b-4bcd426ddc780%22	https://observatory.astro.utah.edu/astroinfo/PIA04215.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/PIA04215.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:48	30633/30633	---M--	200	added ('OK')	image/jpeg	etag:%2277a9-4bcd426ddc780%22	https://observatory.astro.utah.edu/astroinfo/LDN162_DarkNebula_Sm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/LDN162_DarkNebula_Sm.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:48	8796/8796	---M--	200	added ('OK')	image/jpeg	etag:%22225c-4bcd426ed09c0%22	https://observatory.astro.utah.edu/astroinfo/snakenebula505.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/snakenebula505.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:48	5489/5489	---M--	200	added ('OK')	image/jpeg	etag:%221571-4bcd426ed09c0%22	https://observatory.astro.utah.edu/astroinfo/PIA04223.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/PIA04223.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:49	6641/6641	---M--	200	added ('OK')	image/jpeg	etag:%2219f1-4bcd453a12140%22	https://observatory.astro.utah.edu/astroinfo/n63a_hst.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/n63a_hst.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:49	13396/13396	---M--	200	added ('OK')	image/jpeg	etag:%223454-4bcd453a12140%22	https://observatory.astro.utah.edu/astroinfo/s147metsavainioNBMedium_c800.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/s147metsavainioNBMedium_c800.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:49	40175/40175	---M--	200	added ('OK')	image/jpeg	etag:%229cef-4bcd46a28f3c0%22	https://observatory.astro.utah.edu/astroinfo/keplersnr_chandra_big.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/keplersnr_chandra_big.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:49	58994/58994	---M--	200	added ('OK')	image/jpeg	etag:%22e672-4bcd453b06380%22	https://observatory.astro.utah.edu/astroinfo/sn1006c.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/sn1006c.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:50	7861/7861	---M--	200	added ('OK')	image/jpeg	etag:%221eb5-4bcd453b06380%22	https://observatory.astro.utah.edu/astroinfo/Do-Supermassive-Stars-Explode-2.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/Do-Supermassive-Stars-Explode-2.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:50	7907/7907	---M--	200	added ('OK')	image/jpeg	etag:%221ee3-4bcd505c9a680%22	https://observatory.astro.utah.edu/astroinfo/LBN11455+0022.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/LBN11455+0022.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:50	32794/32794	---M--	200	added ('OK')	image/jpeg	etag:%22801a-4bcd505c9a680%22	https://observatory.astro.utah.edu/astroinfo/IC1805.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/IC1805.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:50	25192/25192	---M--	200	added ('OK')	image/jpeg	etag:%226268-4bcd505d8e8c0%22	https://observatory.astro.utah.edu/astroinfo/Carina-Nebula.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/Carina-Nebula.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:50	17378/17378	---M--	200	added ('OK')	image/jpeg	etag:%2243e2-4bcd505d8e8c0%22	https://observatory.astro.utah.edu/astroinfo/catspaw_noao_big.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/catspaw_noao_big.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:51	7525/7525	---M--	200	added ('OK')	image/jpeg	etag:%221d65-4bcd505e82b00%22	https://observatory.astro.utah.edu/astroinfo/ngc6164_gemini_big.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ngc6164_gemini_big.jpg	(from https://observatory.astro.utah.edu/nebula.html)
15:38:51	11413/11413	---M--	200	added ('OK')	image/jpeg	etag:%222c95-4bd7084a16880%22	https://observatory.astro.utah.edu/astroinfo/ngc6934_hst.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ngc6934_hst.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:51	10824/10824	---M--	200	added ('OK')	image/jpeg	etag:%222a48-4bd7084a16880%22	https://observatory.astro.utah.edu/astroinfo/m80star_cluster.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/m80star_cluster.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:51	22359/22359	---M--	200	added ('OK')	image/jpeg	etag:%225757-4bd7084b0aac0%22	https://observatory.astro.utah.edu/astroinfo/385241main_omega_centauri_full_full_full.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/385241main_omega_centauri_full_full_full.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:52	10719/10719	---M--	200	added ('OK')	image/jpeg	etag:%2229df-4bd7084b0aac0%22	https://observatory.astro.utah.edu/astroinfo/M13_mtm.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/M13_mtm.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:52	25128/25128	---M--	200	added ('OK')	image/jpeg	etag:%226228-4bd7084bfed00%22	https://observatory.astro.utah.edu/astroinfo/M3_teuwen.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/M3_teuwen.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:52	123933/123933	---M--	200	added ('OK')	image/jpeg	etag:%221e41d-4bd791f242e80%22	https://observatory.astro.utah.edu/astroinfo/m31gc-gendlerCoreLeft.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/m31gc-gendlerCoreLeft.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:52	114527/114527	---M--	200	added ('OK')	image/jpeg	etag:%221bf5f-4bd791f3370c0%22	https://observatory.astro.utah.edu/astroinfo/m31gc-gendlerCoreRight.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/m31gc-gendlerCoreRight.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:52	48209/48209	---M--	200	added ('OK')	image/jpeg	etag:%22bc51-4bd7084bfed00%22	https://observatory.astro.utah.edu/astroinfo/clusters_2_ritter.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/clusters_2_ritter.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:53	48507/48507	---M--	200	added ('OK')	image/jpeg	etag:%22bd7b-4bd7084cf2f40%22	https://observatory.astro.utah.edu/astroinfo/ngc290.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ngc290.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:53	7982/7982	---M--	200	added ('OK')	image/jpeg	etag:%221f2e-4bd7084cf2f40%22	https://observatory.astro.utah.edu/astroinfo/800px-Pleiades_large.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/800px-Pleiades_large.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:53	140505/140505	---M--	200	added ('OK')	image/jpeg	etag:%22224d9-4bd7084de7180%22	https://observatory.astro.utah.edu/astroinfo/christmasTreeClusterParanal.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/christmasTreeClusterParanal.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:54	166224/166224	---M--	200	added ('OK')	image/jpeg	etag:%2228950-4bd7084edb3c0%22	https://observatory.astro.utah.edu/astroinfo/ngc6357a_hst.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ngc6357a_hst.jpg	(from https://observatory.astro.utah.edu/clusters.html)
15:38:54	275788/275788	---M--	200	added ('OK')	image/jpeg	etag:%224354c-4bde8bf74ae40%22	https://observatory.astro.utah.edu/astroinfo/heic0615n.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/heic0615n.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:54	300120/300120	---M--	200	added ('OK')	image/jpeg	etag:%2249458-4bd8b729035c0%22	https://observatory.astro.utah.edu/astroinfo/hs-2008-35-j-full_jpg.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/hs-2008-35-j-full_jpg.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:54	4592/4592	---M--	200	added ('OK')	image/gif	etag:%2211f0-4c0d1bb2059c0%22	https://observatory.astro.utah.edu/astroinfo/proto_galaxy.gif	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/proto_galaxy.gif	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:54	1935/1935	---M--	200	added ('OK')	image/jpeg	etag:%2278f-4c0d1bb2059c0%22	https://observatory.astro.utah.edu/astroinfo/QuasarMc21635+119.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/QuasarMc21635+119.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:54	34947/34947	---M--	200	added ('OK')	image/jpeg	etag:%228883-4c0d1bb2f9c00%22	https://observatory.astro.utah.edu/astroinfo/fornaxa_small-NRAO-AUI%20and%20J%20M%20Uson.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/fornaxa_small-NRAO-AUI%20and%20J%20M%20Uson.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:55	5241/5241	---M--	200	added ('OK')	image/jpeg	etag:%221479-4c0d1bb2f9c00%22	https://observatory.astro.utah.edu/astroinfo/hst_ngc4414_9925.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/hst_ngc4414_9925.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:55	38486/38486	---M--	200	added ('OK')	image/jpeg	etag:%229656-4c0d1bb3ede40%22	https://observatory.astro.utah.edu/astroinfo/PerseusCluster_gabany_abell426.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/PerseusCluster_gabany_abell426.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:55	178493/178493	---M--	200	added ('OK')	image/jpeg	etag:%222b93d-4c0e7e0108500%22	https://observatory.astro.utah.edu/astroinfo/sings_3col.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/sings_3col.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:55	4462/4462	---M--	200	added ('OK')	image/jpeg	etag:%22116e-4bde9280098c0%22	https://observatory.astro.utah.edu/astroinfo/arp-188tadpole-hubble.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/arp-188tadpole-hubble.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:56	5301/5301	---M--	200	added ('OK')	image/jpeg	etag:%2214b5-4bde9280098c0%22	https://observatory.astro.utah.edu/astroinfo/ngc520-gemini.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ngc520-gemini.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:56	25631/25631	---M--	200	added ('OK')	image/jpeg	etag:%22641f-4bde9280fdb00%22	https://observatory.astro.utah.edu/astroinfo/ARP%20273%2002-hubble.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/ARP%20273%2002-hubble.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:56	6730/6730	---M--	200	added ('OK')	image/jpeg	etag:%221a4a-4bde9280fdb00%22	https://observatory.astro.utah.edu/ARG-271-ESO-Lasille.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/ARG-271-ESO-Lasille.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:56	4077/4077	---M--	200	added ('OK')	image/jpeg	etag:%22fed-4bde9281f1d40%22	https://observatory.astro.utah.edu/astroinfo/glx_hoags_object_6.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/glx_hoags_object_6.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:56	39471/39471	---M--	200	added ('OK')	image/jpeg	etag:%229a2f-4bdec9163a200%22	https://observatory.astro.utah.edu/astroinfo/gabany_cropped_ngc4449_w_subaru_insert.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/gabany_cropped_ngc4449_w_subaru_insert.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:57	47499/47499	---M--	200	added ('OK')	image/jpeg	etag:%22b98b-4bdec9163a200%22	https://observatory.astro.utah.edu/astroinfo/small_ring_ngc4013.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/small_ring_ngc4013.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:57	89875/89875	---M--	200	added ('OK')	image/jpeg	etag:%2215f13-4bdec9172e440%22	https://observatory.astro.utah.edu/astroinfo/lrg_ring_ngc5907.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/lrg_ring_ngc5907.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:57	49552/49552	---M--	200	added ('OK')	image/jpeg	etag:%22c190-4bdec91822680%22	https://observatory.astro.utah.edu/astroinfo/lrg_ngc5055.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/lrg_ngc5055.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:57	36249/36249	---M--	200	added ('OK')	image/jpeg	etag:%228d99-4bdec91822680%22	https://observatory.astro.utah.edu/astroinfo/small_inverted_with_color_insert_ngc3031.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/small_inverted_with_color_insert_ngc3031.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:57	10943/10943	---M--	200	added ('OK')	image/jpeg	etag:%222abf-4bdef284fe280%22	https://observatory.astro.utah.edu/astroinfo/cl0024_hstcomp_full.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/cl0024_hstcomp_full.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:58	10898/10898	---M--	200	added ('OK')	image/jpeg	etag:%222a92-4bdef284fe280%22	https://observatory.astro.utah.edu/astroinfo/darkmatter2.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/darkmatter2.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:58	156266/156266	---M--	200	added ('OK')	image/jpeg	etag:%222626a-4be615874d700%22	https://observatory.astro.utah.edu/astroinfo/56533main_MM_image_feature_142_jwfull.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/56533main_MM_image_feature_142_jwfull.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:59	58898/58898	---M--	200	added ('OK')	image/jpeg	etag:%22e612-4c13c529c0dc0%22	https://observatory.astro.utah.edu/astroinfo/Big_Bang_WMAP.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/Big_Bang_WMAP.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:38:59	88721/88721	---M--	200	added ('OK')	image/jpeg	etag:%2215a91-4c13c52ab5000%22	https://observatory.astro.utah.edu/astroinfo/sim3dnew.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/sim3dnew.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:38:59	680910/680910	---M--	200	added ('OK')	image/jpeg	etag:%22a63ce-4c0d1bb6ca500%22	https://observatory.astro.utah.edu/astroinfo/MultiwavelengthMilkyWay.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/MultiwavelengthMilkyWay.jpg	(from https://observatory.astro.utah.edu/galaxy.html)
15:38:59	2770/2770	---M--	200	added ('OK')	image/jpeg	etag:%22ad2-4c13c52ab5000%22	https://observatory.astro.utah.edu/astroinfo/Distant_Galaxies-HST.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/Distant_Galaxies-HST.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:38:59	5763/5763	---M--	200	added ('OK')	image/jpeg	etag:%221683-4c13c52ab5000%22	https://observatory.astro.utah.edu/astroinfo/DistantGalaxyClusters-HST.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/DistantGalaxyClusters-HST.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:38:59	8497/8497	---M--	200	added ('OK')	image/jpeg	etag:%222131-4c13c52ba9240%22	https://observatory.astro.utah.edu/astroinfo/Galaxy%20Cluster%20SDSS%20J1004%204112_0.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/Galaxy%20Cluster%20SDSS%20J1004%204112_0.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:00	7139/7139	---M--	200	added ('OK')	image/jpeg	etag:%221be3-4c13c52ba9240%22	https://observatory.astro.utah.edu/astroinfo/hs-2011-25-a-web.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/hs-2011-25-a-web.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:00	5983/5983	---M--	200	added ('OK')	image/jpeg	etag:%22175f-4c13c52ba9240%22	https://observatory.astro.utah.edu/astroinfo/heic0901a_H1.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/heic0901a_H1.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:00	916222/916222	---M--	200	added ('OK')	image/jpeg	etag:%22dfafe-4c13c52f79b40%22	https://observatory.astro.utah.edu/astroinfo/2MASS_LSS_chart-NEW.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/2MASS_LSS_chart-NEW.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:00	85152/85152	---M--	200	added ('OK')	image/jpeg	etag:%2214ca0-4c13c52c9d480%22	https://observatory.astro.utah.edu/astroinfo/abell1689.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/abell1689.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:01	239448/239448	---M--	200	added ('OK')	image/jpeg	etag:%223a758-4c1e9e3d88040%22	https://observatory.astro.utah.edu/astroinfo/end.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/astroinfo/end.jpg	(from https://observatory.astro.utah.edu/universe.html)
15:39:01	99111/99111	---M--	200	added ('OK')	image/jpeg	etag:%2218327-43decb14c81c0%22	https://observatory.astro.utah.edu/pics/paul/Milky%20Way%201%201280.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/Milky%20Way%201%201280.jpg	(from https://observatory.astro.utah.edu/paul.html)
15:39:01	7312/7312	---M-Z	200	added ('OK')	text/html	etag:%221c90-47a155624d940-gzip%22	https://observatory.astro.utah.edu/FPOphotos.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/FPOphotos.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:01	11725/11725	---M-Z	200	added ('OK')	text/html	etag:%222dcd-4670648b30880-gzip%22	https://observatory.astro.utah.edu/moonpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/moonpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:01	13391/13391	---M-Z	200	added ('OK')	text/html	etag:%22344f-514ea02892b40-gzip%22	https://observatory.astro.utah.edu/galaxypage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/galaxypage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:02	8948/8948	---M-Z	200	added ('OK')	text/html	etag:%2222f4-4706da9998780-gzip%22	https://observatory.astro.utah.edu/plnebulapage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/plnebulapage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:02	15289/15289	---M-Z	200	added ('OK')	text/html	etag:%223bb9-485f687584280-gzip%22	https://observatory.astro.utah.edu/difnebulapage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/difnebulapage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:02	3592/3592	---M-Z	200	added ('OK')	text/html	etag:%22e08-4b6b155c0adc0-gzip%22	https://observatory.astro.utah.edu/starpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/starpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:02	7379/7379	---M-Z	200	added ('OK')	text/html	etag:%221cd3-47349caf98680-gzip%22	https://observatory.astro.utah.edu/planetpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/planetpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:03	5634/5634	---M-Z	200	added ('OK')	text/html	etag:%221602-44f85377c99c0-gzip%22	https://observatory.astro.utah.edu/sunpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/sunpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:03	4696/4696	---M-Z	200	added ('OK')	text/html	etag:%221258-474db472353c0-gzip%22	https://observatory.astro.utah.edu/clusterpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/clusterpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:03	1616/1616	---M-Z	200	added ('OK')	text/html	etag:%22650-464794dcddc80-gzip%22	https://observatory.astro.utah.edu/superrem.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/superrem.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:03	6697/6697	---M-Z	200	added ('OK')	text/html	etag:%221a29-44c1f19a84d40-gzip%22	https://observatory.astro.utah.edu/cometholmes.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cometholmes.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:03	3846/3846	---M-Z	200	added ('OK')	text/html	etag:%22f06-453d1d44e1580-gzip%22	https://observatory.astro.utah.edu/spectra.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/spectra.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:04	1413/1413	---M-Z	200	added ('OK')	text/html	etag:%22585-464795d9970c0-gzip%22	https://observatory.astro.utah.edu/cometlulin.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/cometlulin.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:04	2849/2849	---M-Z	200	added ('OK')	text/html	etag:%22b21-44edb007f7500-gzip%22	https://observatory.astro.utah.edu/friscohome.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/friscohome.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:04	2808/2808	---M-Z	200	added ('OK')	text/html	etag:%22af8-44edb03e53540-gzip%22	https://observatory.astro.utah.edu/boulderhome.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/boulderhome.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:04	3064/3064	---M-Z	200	added ('OK')	text/html	etag:%22bf8-44edb1e6b5e80-gzip%22	https://observatory.astro.utah.edu/clevelandlakehome.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/clevelandlakehome.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:05	5118/5118	---M-Z	200	added ('OK')	text/html	etag:%2213fe-44edb0e9fca40-gzip%22	https://observatory.astro.utah.edu/Milkyway.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/Milkyway.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:05	2642/2642	---M-Z	200	added ('OK')	text/html	etag:%22a52-43edf6f5f7a80-gzip%22	https://observatory.astro.utah.edu/mudspringshome.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/mudspringshome.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:05	2541/2541	---M-Z	200	added ('OK')	text/html	etag:%229ed-472a2addc3180-gzip%22	https://observatory.astro.utah.edu/otherpage.html	X:/projects/observatory/observatory/observatory.astro.utah.edu/otherpage.html	(from https://observatory.astro.utah.edu/paul.html)
15:39:06	18067/18067	---M--	200	added ('OK')	image/jpeg	etag:%224693-59847da80bb44%22	https://observatory.astro.utah.edu/pics/paul/class%20saturn%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/class%20saturn%20352.jpg	(from https://observatory.astro.utah.edu/phys4060.html)
15:39:06	58809/58809	---M--	200	added ('OK')	image/jpeg	etag:%22e5b9-59847da7e9864%22	https://observatory.astro.utah.edu/pics/paul/class%20eskimo%20352.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/class%20eskimo%20352.jpg	(from https://observatory.astro.utah.edu/phys4060.html)
15:39:06	63942/63942	---M--	200	added ('OK')	image/jpeg	etag:%22f9c6-59847da7fb1a4%22	https://observatory.astro.utah.edu/pics/paul/class%20orion%20352.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/class%20orion%20352.jpg	(from https://observatory.astro.utah.edu/phys4060.html)
15:39:06	29143/29143	---M--	200	added ('OK')	image/jpeg	etag:%2271d7-59847dc434b06%22	https://observatory.astro.utah.edu/pics/paul/whirpool-LRGB-spencerday.jpg	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/paul/whirpool-LRGB-spencerday.jpg	(from https://observatory.astro.utah.edu/phys4060.html)
15:39:06	83000/83000	---M--	200	added ('OK')	image/jpeg	etag:%2214438-46846283e17c0%22	https://observatory.astro.utah.edu/pics/4060/eskimo2-352.JPG	X:/projects/observatory/observatory/observatory.astro.utah.edu/pics/4060/eskimo2-352.jpg	(from https://observatory.astro.utah.edu/phys4060.html)
